853714
3490798
5035608
6050728
6909028
7747640
8578364
9381984
10221168
11043486
11741696
12464010
13176194
13863020
14465960
15152376
15848832
16603550
17153768
17757598
18359912
19046086
19761950
20464824
21185960
21773432
22376092
22897342
23473926
24115312
24648996
24980606
25376326
25809752
26372316
26933242
27543898
28272222
29038240
29795092
30440820
30918226
31294210
31475582
31745210
32304842
32896568
33466530
34040722
34528902
34913296
35263656
35568758
35873458
36279164
36670044
36917152
37240408
37735858
38009530
38337574
38763282
39264814
39534642
39619318
39657552
39883648
40259638
40555900
40791786
41165840
41618304
42062016
42495458
43062468
43589864
43978444
44286334
44449574
44698364
45084980
45548926
45783152
46063426
46302830
46611918
47005108
47313520
47824222
48226254
48714470
49054634
49295184
49459708
49849462
50073642
50063752
50179608
50249472
50322178
50623704
50916986
51238786
51593900
51958864
52211006
52552022
52881996
52983120
52888816
52980594
52902620
53171630
53307744
53466984
53538780
53571408
53583730
53515686
53536334
53386192
53245020
53263550
53297016
53249906
53251722
53329926
53299044
53414316
53485726
53534252
53440292
53496740
53747776
53996796
54089796
54100896
54275826
54427380
54456264
54118508
53767394
53597868
53488988
53321256
53111940
52882988
52447848
52015460
51493398
51214146
50977868
50978398
50811590
50695370
50401078
49961058
49650178
49362634
49184952
48924746
48579732
48359888
47949332
47525252
47087436
46655074
46579214
46532874
46418820
46094794
45860118
45755392
45462282
45117058
45063666
44974086
44840104
44436978
44160110
43934104
43581836
43102822
42806468
42707332
42574346
42366352
41947630
41295990
40646532
40144838
39743270
39292064
38774460
38200868
37622236
37119020
36645732
36020362
35342108
34832804
34443454
33958408
33488426
33077870
32721222
32490234
32138328
31754714
31411950
30917256
30420752
29971398
29579318
29193096
28670932
28301202
27976416
27652316
27270470
26729576
26194736
25700916
25278166
24891222
24439646
24017484
23533172
23053142
22662676
22257048
21898366
21563864
21192078
20901614
20658102
20326874
20026248
19708588
19487100
19198648
18832932
18469082
18180242
17939134
17685740
17455490
17212638
17016738
16751762
16479086
16065262
15779460
15647252
15490476
15183190
14936796
14660294
14431876
14249060
14013294
13743160
13493060
13257020
13044628
12820080
12580888
12331356
12068800
11793236
11506938
11287798
11091912
10815152
10571214
10377458
10219696
9995364
9703294
9389940
9111026
8967878
8798482
8597090
8450146
8319340
8133858
7997090
7864514
7729576
7597650
7475912
7339882
7138590
6889736
6614554
6363682
6158576
6012820
5865974
5699268
5543794
5337672
5158386
4918810
4707370
4561758
4431272
4292712
4204698
4122702
3993188
3881692
3808026
3709226
3618190
3526816
3399302
3246594
3104204
2972216
2936146
2866220
2775632
2682192
2581130
2480452
2392202
2303820
2206328
2086540
2003958
1925508
1862192
1772224
1677844
1596396
1526634
1442868
1358922
1272458
1150354
1043300
943474
869242
796744
721746
653576
579358
527248
487680
426622
378444
317206
255336
204686
144990
86856
38362
9350
216
