2262.04	3894.28
2381.99	3885.14
511.883	3973.16
491.869	3961.35
2285.95	3923.48
364.259	1855.2
366.731	1849.55
5185.81	1608.16
3259.66	2884.04
2254.44	3925.03
402.711	1841.32
3263.5	2880.76
4589.72	3738.79
4678.12	3760.43
5374.79	399.076
4668.82	3748.2
524.786	3974.23
3261.35	2883.15
1826.05	1383.61
2284.13	3930.62
2313.07	3932.51
3259.05	2877.69
5384.16	385.786
5392.25	369.922
3265.01	2886.11
4685.54	3766.85
391.266	1871.37
561.31	3963.34
2350.13	3922.1
3260.16	2878.12
492.032	3965.48
2248.55	910.53
552.833	3973.87
4855.97	4187.57
1369.58	2586.89
3271.42	2871.45
3251.27	2878.12
2351.18	3877.73
2217.28	3905.05
2378.18	3892.36
2308.84	3883.01
2254.96	3893.82
376.791	1870.08
1363.64	2592.73
1366.81	2591.11
1380.52	2590.81
3259.55	2884.16
4683.98	3731.7
1833.11	1388.41
1364.19	2587.34
2342.76	3908.68
2810.35	685.26
515.567	3981.39
4616.53	3757.44
491.276	3955.63
2325.21	3930.36
5391.42	353.956
367.462	1839.53
1371.08	2579.6
2256.93	923.538
4591	3742.41
5189.32	1600.05
532.464	3966.95
2257.5	908.94
2255.71	922.548
4669.9	3747.08
2248.33	3917.29
2384.47	3881.83
5187.71	1612.27
2232.56	899.826
2386.18	3914.68
4596.82	3769.96
5380.18	396.568
4637.39	3758.96
4645.74	3720.25
5378.6	369.889
478.699	3963.2
379.834	1832.63
2263.6	3878.47
2380.03	3923.62
564.266	3974.25
5378.39	376.85
573.166	3963.08
3244.23	2887.41
547.73	3969.2
1814.89	1400.7
5273.12	320.563
2228.56	870.654
364.71	1860.52
3271.56	2876.73
2222.58	899.376
4631.68	3737.23
5281.39	319.304
372.488	1875.68
4592.5	3731.38
527.296	3954.19
1813.4	1375.79
360.908	1864.09
1357.75	2593
2310.71	3882.44
5278.56	322.371
4656.26	3778.33
4704.69	3752.54
2403.52	3913.55
4236.4	2555.73
2251.81	875.208
4823.63	4205.88
550.611	3971.37
2218.77	3901.87
478.459	3966.61
4718.74	3741.05
4667.9	3767.33
527.364	3973.29
2230.33	884.136
4635.75	3746.32
2234.22	871.92
1357.84	2592.84
2259.59	887.094
2267.96	918.126
2229.64	3870.62
502.267	3952.55
5278.33	318.276
2222.84	895.476
2383.93	955.134
5272.81	326.785
1370.16	2595.83
2295.58	3872.79
1838.38	1387.97
1356.24	2590.87
2362.32	3900.74
2384.99	3924.11
5276.33	330.487
5272.79	321.922
3234.16	2880.87
929.124	2876.7
5273.64	321.614
2297.65	3923.97
4824.22	4203.04
2257.64	3917
4860.53	4174.38
2251.88	910.902
1401.83	1665.97
3247.04	2894.65
496.037	3958.19
2264.08	3867.36
1387.42	2587.38
2278.31	3905.39
5277.3	331.541
937.272	2873.92
1384.22	2586.27
4576.75	3765.24
929.7	2876.86
2817.22	692.622
4692.19	3728.22
4792.57	4189.79
5274.85	327.796
2269.73	3925.28
4646.44	3770.56
2404.75	3914
489.493	3947.02
4592.85	3728.56
2237.09	3916.58
2356.31	3871.01
519.911	3940.83
930.186	2872.15
931.05	2878.72
527.97	3986.9
4572.04	3755.69
4240.12	2540.32
4706.62	3762.75
2241.29	888.504
2195.46	3902.87
492.331	3963.62
2233.84	3931.71
482.16	3957.23
1827.96	1392.91
356.862	1855.78
4595.63	3753.97
5278.28	316.843
1387.9	2582.86
4815.01	1535.7
4643.98	3771.86
2395.51	3909.89
932.01	2872.2
2390.88	3921.79
2771.54	685.386
5267.95	328.045
381.184	1849.91
481.364	3952.08
4686.3	3727.35
395.337	1849.34
5277.53	334.181
4698.59	3721.55
5281.59	317.141
2233.07	3930.93
413.297	1844.47
4605.25	3734.75
2315.71	3867.74
5279.74	319.801
5360.97	377.495
925.95	2875.51
2228.86	3876.79
4694.84	3763.83
363.227	1833.53
1372.79	2603.8
2306.52	3898.96
921.822	2872.59
2214.16	901.266
2243.15	906.156
4653.9	3761.55
5169.64	1605.26
355.967	3949.63
940.128	2875.13
932.796	2867.57
1809.73	1398.83
4702.37	3747.4
5360.6	392.641
5276.2	316.241
2251.06	3937.79
2775.47	706.236
363.131	3940.12
923.358	2877.23
937.242	2875.15
360.808	1865.38
3227.15	2882.77
930	2873.12
369.683	1878.17
4609.16	3766.64
5271.44	333.344
4800.2	1542.6
952.41	2872.21
4596.16	3725.48
952.062	2871.64
360.361	3940.58
930.18	2883.47
379.539	1854.95
4609.92	3734.47
939.468	2865.09
926.028	2869.34
2413.53	3915.73
366.138	3953.1
4678.9	3714.4
4583.05	3730.45
951.702	2873.47
358.571	3938.07
2190.78	3914.89
4718.08	3759.41
919.548	2878.13
352.397	3945.22
1369.16	2603.71
943.5	2876.8
357.635	3954.07
5264.36	320.774
353.405	3941.08
346.711	3945.59
515.559	3939.64
4713.44	3763.65
376.387	3939.13
942.99	2871.1
348.182	3938.21
358.108	3943.3
2809.52	686.424
406.749	1840.72
2303.96	3930.65
525.838	3957.52
920.994	2881.72
934.632	2869.26
360.937	3953
940.494	2868.12
4254.84	2547.32
2245.12	919.116
1817.98	1405.88
931.266	2869.66
4599.11	3780.13
362.584	3942.88
1392.39	2586.89
1811.52	1373.89
4602.75	3726.02
927.798	2865.38
338.799	3946.91
2243.79	3865.91
2297.84	3917.88
489.23	3980.89
3246.66	2907.25
344.059	3939.02
339.842	3949.93
380.512	1877.91
2275.07	3941.75
4678.25	3714.05
518.974	3937.49
369.958	1843.1
4447.35	2438.81
4443.13	2438.3
489.081	3955.33
386.531	1830.9
4447.16	2436.57
5279.23	308.501
1395.31	2594.38
587.232	3964.09
4241.25	2564.96
1359.86	2571.36
2409.32	3913.3
329.516	3950.23
385.342	1836.46
2227.85	3902.11
522.939	3968.03
4694.39	3728.9
3223.43	2882.35
349.355	3951.25
2223.86	921.768
3223.06	2894.54
3245.23	2905.6
4631.35	3714.28
2253.93	880.044
349.835	3936.91
392.711	1879.17
2272.28	3872.77
1395.7	2588.48
4697.86	3772.99
1836.57	1370.48
1389.37	2575.77
3243.04	2903.9
460.226	3948.97
930.804	2865.36
355.872	3934.49
533.644	3979.33
2309.49	3867.68
357.056	3956.65
4450.97	2426.36
2299.7	3944.75
2783.06	690.858
4674.53	3782.71
4447.36	2438.81
1348.09	2589.18
5261.51	334.485
5279.54	310.113
4840.64	4165.03
374.944	3941.8
5266.28	313.45
2317.94	3945.58
4675.78	3782.27
919.488	2882.1
1386.15	2602.85
2422.83	3893.84
4451.37	2441.59
913.482	2867.89
4583.39	3723.39
4451.39	2440.22
2770.21	709.536
2794.3	720.402
2229.05	3927.65
2406.43	3926.5
1356.01	2601.12
368.024	3932.27
338.274	3935.9
2430.74	3901.64
366.515	3954.26
2191.67	3923.51
948.036	2879.98
4611.21	3732.7
1820.27	1407.2
5365.22	403.137
909.342	2878
413.687	1868.43
4585.97	3721.87
5275.13	316.153
518.109	3964.7
583.431	3969.46
4435.97	2434.76
2820.86	701.46
4584.52	3720.56
2258.89	3856.14
4435.79	2433.89
1397.95	2589.74
2402.45	965.328
4451.5	2423.36
2192.16	3899.02
1810.73	1371.56
323.879	3945.96
2170.55	3909.14
1346.5	2578.63
2258.02	912.474
334.417	3953.35
349.855	3931.13
551.146	3991.72
2329.21	3868.69
388.379	1866.49
3265.53	2850.86
1381.68	2603.92
2211.65	3865.34
935.952	2873.17
4665.04	3753.71
4440.13	2425.22
1347.45	2585.48
390.813	1883.93
1357.84	2585.23
389.074	3945.07
4593.37	3724.52
456.424	3945.61
360.513	1847.26
4582.58	3719.15
4666.36	3749.88
2270.95	880.914
4608.29	3724.54
4462.37	2431.85
2220.74	923.262
5387.39	345.462
5266.68	333.751
4721.48	3768.08
376.667	3957.82
923.016	2866.16
367.539	1825.36
4656.09	3717.04
5293.14	323.987
4606.52	3724.84
2226.79	867.738
5281.81	312.859
1387.71	2571.5
4695.98	3761.77
4671.23	3726.06
2263.47	3858.11
5270.97	305.412
359.982	1872.19
4455.25	2441.24
2789.78	674.322
2817.25	678.096
5378.17	374.233
5280.33	323.534
4464.82	2431.52
2365.92	3890.92
2411.29	3874.06
342.774	3962.92
2249	930.312
2370.4	3864.02
384.01	3936.1
5282.64	310.107
325.15	3956.8
4434.97	2430.21
400.824	3935.58
5290.91	333.749
341.255	3929.14
4579.79	3776.83
2410.24	3915.23
5265.1	307.207
1396.87	2583.71
4649.58	3745.78
5277.37	317.083
4542.26	1969.74
4693.28	3740.51
5365.41	406.772
5268.67	318.175
4735.45	3747.11
339.617	3943.91
4708.14	3773.52
4452.8	2442.42
2256.64	923.772
5280.37	336.717
4664.98	3769.37
4258.12	2524.01
964.212	2869.37
2276.29	3908.57
411.667	1841.89
2208.56	3933.34
4572.1	3777.88
4666.63	3772.4
509.815	3933.88
2423.67	3890.13
1402.34	1653.59
4578.41	3778.16
4726.39	3740.42
5379.99	350.003
3229.34	2867.27
1393.79	2579.26
4431.25	2435.05
4713.41	3773.88
307.905	3940.36
4602.53	3720.8
375.102	3941.79
4536.46	1976.08
351.238	1863.33
932.19	2866.9
592.882	3971
2373.64	3877.88
4460.86	2427.15
314.339	3953.54
4736.52	3756.99
2272.8	3912.62
524.132	3941.83
4266.62	2523.66
945.66	2856.72
3291.8	2872.9
2411.27	3872.5
352.823	3935.12
4660.82	3787.08
3217.87	2883.08
4668.35	3744.84
2271.88	3877.52
4613.11	3709.97
2269.45	3945.31
2408.99	3874.39
584.05	3987.23
1815.84	1366.21
342.779	3962.27
4457.07	2442.01
3287.99	2848.08
4678.33	3713.11
5268.02	313.633
447.769	3978.22
2264.53	889.926
4617.63	3786.31
1374.48	2564.68
4577.77	3778.88
2430.95	3885.54
4444.46	2445.93
5272.99	333.365
4555	3753.88
4673.05	3707.81
3296.28	2868.46
163.408	1210.31
359.12	3923.83
2386.8	3868.28
391.174	3962.26
165.61	1215.64
4452.57	2445.81
2359.43	3903.83
2371.52	3939.34
412.931	1876.76
4643.13	3713.03
4705.45	3777.75
1388.24	1653.37
2234.5	3859.43
456.71	3970.33
912.81	1944.19
4549.44	3765.55
169.322	1215.64
606.18	3973.77
2282	3876.5
898.758	2875.06
5159.27	1603.37
4660.95	3727.78
4818.64	4195.67
3289.07	2879.56
2210.77	3894.05
2764.42	681.408
4681.06	3706.93
4659.53	3716.81
1389.22	1653.64
157.983	1221.96
4467.25	2426.58
4579.93	3719.24
4616.17	3712.22
4673.62	3734.32
2236.52	874.134
3220.91	2909.5
4567.69	3719.68
4461.6	2423.19
4815.02	4176.48
4782.26	4158.62
1397.56	2611.45
4777.54	4208.09
1388.43	2614.22
170.482	1216.29
2437.72	3891.25
4455.95	2447.13
2222.41	3858.12
350.943	1846.02
373.07	3948.77
4600.97	3712.57
2210.77	909.246
4784.1	4211.83
4463.71	2437.92
1343.01	2595.01
922.746	2869.01
358.243	1880.38
3315.11	2867.12
2426.51	3928.91
348.527	1853.61
421.584	1839.17
3290.1	2871.36
2177.39	3882.44
4459.48	2446.03
357.136	1855.84
5374.51	380.366
4566.44	3725.43
5253.17	326.909
5260.21	312.179
4434.07	2439.95
4585.85	3746.41
177.785	1208.74
166.632	1224.43
916.716	2885.69
4428.81	2440.81
164.737	1220.59
597.495	3980.69
4772.18	4208.39
5257.65	342.662
160.157	1218.3
327.891	3944.62
4576.73	3783.5
3287.09	2869.75
4673.37	3768.93
1337.66	2588.16
394.951	3935.51
167.192	1219.91
168.425	1205.17
324.065	3963.61
171.554	1220.02
4554.94	3732.59
173.081	1203.13
377.367	1884.23
4782.2	4177.69
2449.47	3900.13
178.127	1213.16
1340.49	2581.4
1350.77	2582.59
5395.93	402.076
4622.36	3710.32
594.169	3944.94
2351.48	3951.58
2236.52	912.318
167.57	1211.99
154.159	1217.78
4621.91	3725.38
173.781	1214.5
4644.05	3736.73
426.256	1852.63
904.218	1927.87
907.434	2889.75
180.402	1210.94
542.321	4000
533.119	3984.08
4538.59	3748.81
174.365	1221.97
172.436	1220.37
4745.39	3741.13
912.252	2853.36
4709.09	3752.95
181.465	1211.6
2239.21	3899.47
4457.09	2449.93
482.285	3931.25
168.647	1224.68
4628.9	3705.7
388.154	1843.78
4769.46	4177.32
4705.48	3715.21
151.787	1208.22
1408.99	2590.24
175.979	1216.21
895.326	2883.39
171.829	1222.98
175.487	1225.6
4601.48	3730.76
2366.65	3940.27
2242.25	862.776
1346.24	2567.91
3225.11	2898.88
2296.55	3954.39
2200.57	905.67
921.708	1938.52
5281.98	347.544
4541.7	3760.66
557.341	3997.86
484.886	3995.33
920.952	1938.19
920.64	2850.8
336.592	3971.81
182.843	1215.8
181.877	1213.11
904.65	2863.02
2429.53	3911.39
4258.16	2525.78
2438.59	3892.67
922.326	1934.2
2373.79	3949.15
2814.24	700.44
4560.23	3779.86
4467.01	2426.11
173.812	1216.09
304.358	3929.18
2407.65	3932.69
2268.89	3930.68
4623.05	3739.6
4725.58	4178.24
2803.28	664.818
403.46	1823.94
174.052	1223.34
4662.26	3715.3
169.994	1215.24
2366.98	3946.84
5277.85	347.905
4666.75	3722.87
401.82	1826.6
174.943	1217
5398.16	408.405
181.474	1209.32
4432.82	2447.61
2177.4	3929.69
4576.05	3779.11
5291.03	300.437
175.746	1216.89
2437.79	3915.24
584.444	3945.89
2220.17	909.594
348.473	1875.46
4542.91	3727.89
5199.77	1595.48
920.124	1935.45
2181.37	3878.26
4700.34	3749.01
1347.31	2603.31
4791.25	4155.45
3286.8	2888.54
170.756	1198.86
357.058	1828.12
537.862	3999.41
4716.08	3743.43
4736.73	3759.89
4619.33	3745.79
5257.84	317.434
2242.09	932.52
176.165	1221.23
182.831	1212.82
186.383	1209.91
412.202	3958.33
3288.22	2862.61
2193.36	3865.78
320.532	3950.38
2245.53	3859.1
949.422	2866.01
5353.59	409.007
5277.83	296.234
465.815	3972.01
153.166	1200.5
2398.04	3907.03
469.584	3955.13
4901.36	4190.11
4435.34	2428.6
4733.9	3725.03
4602.47	3709.22
176.326	1221.52
174.113	1209.13
380.303	3929.54
181.317	1209.17
1410.61	2584.62
2198.95	885.21
355.205	1831.07
3271.07	2838.79
4740.94	3749.56
336.49	3952.19
318.425	3935.74
3306.99	2857.49
2227.76	3940.31
3300.75	2853.34
4892.12	4190.17
888.912	2876.75
2334.39	3874.48
183.434	1202.47
415.822	1826.25
5265.19	325.357
1389.65	1648.01
5283.4	306.112
5344.14	400.268
1399.95	2569.97
5282.85	347.41
2337.1	957.102
392.872	1882.58
4740.32	3730.39
2344.2	3950.43
4445.35	2419.16
496.688	3996.22
1406.68	1665.26
5391.52	388.574
418.279	1864.91
2268.2	906.348
4259.92	2519.04
2271.26	866.97
2234.92	900.612
1369.24	2558.17
2262.7	3853.04
956.34	2851.21
4773.32	4175.12
2249.47	858.414
3283.4	2882.66
2332.42	3846.79
4748.15	3752.24
2259.95	926.892
920.25	1936.43
4551.71	3720.89
4723.33	3766.61
892.434	1931.69
5277.16	301.814
375.913	3932.09
2240.2	3924.94
4558.98	3783.58
4465.46	2419.05
4817.87	1549.02
390.576	3923.35
5288.96	1854.47
186.008	1229.33
390.692	1889.77
4608.4	3722.59
2289.37	3918.68
456.555	3989.87
149.846	1229.84
5295.83	1855.76
5277.58	297.186
191.06	1215.97
2168.17	3885.82
915.546	2864.72
2214.37	3948.99
423.041	3973.9
1795.11	1404.83
362.78	1888.15
4648.13	3771.71
414.206	3930.94
5289.08	1852.33
4575.84	3786.9
4711.98	3767.43
4763.67	4203.14
178.957	1220.26
5289.26	1857.14
361.275	3928.33
3302.25	2866.87
2168.4	3933.89
2270.05	3918.17
5283.65	350.093
4262.09	2515.55
175.382	1213.12
5276.89	311.23
1416.76	1676.83
2328.35	3845.48
4527.77	3764.04
4720.91	4176.97
190.361	1203.23
5289.14	309.796
177.039	1225.94
366.112	1847.6
285.007	3949.47
919.59	1943.4
2248.61	860.562
3200.02	2897.98
5303.03	315.41
194.424	1215.7
2231.43	3952.36
904.254	1933.57
5293.37	1848.52
168.18	1235.21
362.563	3946.03
1401.72	1647.89
5264.03	311.926
5294	1849.07
382.728	3967.06
919.524	1938.54
3283.4	2871.3
2393.29	3912.01
1832.02	1383.82
5295.22	1849.06
1844.2	1398.89
357.128	1827.37
895.242	1924.3
4419.67	2428.93
4638.48	3795.81
3218.15	2873.42
2439.7	3875.17
4635.16	3718.9
4686.51	3787.88
397.196	1859.3
195.102	1208.68
4472.78	2440.61
182.358	1220.02
927.132	1940.99
892.32	1928.01
551.314	3984.06
2170.5	3913.2
143.576	1221.97
3279.58	2874.15
1000.34	3190.32
179.081	1224.11
